Record Sequence Number,EQID_Code,EQID,Epicenter Latitude (deg; positive N),Epicenter Longitude (deg; positive E),Hypocenter Depth (km),Magnitude,Station ID,Station Code,SSN,Station Latitude (deg positive N),Station Longitude (deg positive E),FBA,Tn,P*,Cat,Repi_OpenQuake,Rrup_OpenQuake,Rhypo_OpenQuake,Tcorner,Rvolc [km],FBA_RvolcBased,Total,dBe,dWe,dBe Tau Fixed,dWe Tau Fixed,Magbin,R_Bin,Rvolc_Bin,Rvolc[%],dWe_Convert,Cat_Tag,T_0.01_RotD50,T_0.02_RotD50,T_0.03_RotD50,T_0.05_RotD50,T_0.075_RotD50,T_0.1_RotD50,T_0.15_RotD50,T_0.2_RotD50,T_0.25_RotD50,T_0.3_RotD50,T_0.4_RotD50,T_0.5_RotD50,T_0.75_RotD50,T_1.0_RotD50,T_1.5_RotD50,T_2.0_RotD50,T_3.0_RotD50,T_4.0_RotD50,T_5.0_RotD50,T_6.0_RotD50,T_7.5_RotD50,T_10.0_RotD50
269,CO_20000117122008,23,6.721,-71.998,43.3,5.5532,RNAC_43,CBUC1,50,7.072,-73.074,0,0.18,3.24960540341275,2,123.1397389,127.7067029,131.3301483,2.44081034903588,0.0,0,-1.554073062074546,-0.3964,-1.157673062074546,-0.3342649656357777,-1.219808096438769,5.5<= M < 6.0,100<= R < 150,,0.0,0.3142164931321106,s2,0.0012975479500509,0.0015981789867482,0.0015304606452599,0.0013474896931702,0.001717384,0.0020149775361875,0.003725685470948,0.0035726764872579,0.0029477321070336,0.0022029676615698,0.0013200822038735,0.001289407933741,0.0011222126890927,0.000633028775739,0.0004503254882772,0.0003038732864424,,,,,,
273,CO_20070620190407,49,7.117,-72.221,24.3,5.1923,RNAC_43,CBUC1,50,7.072,-73.074,0,0.18,3.24960540341275,2,93.53076909,94.2726881,97.26142672,14.14677276746242,0.0,0,-0.1521730620745463,-0.0435,-0.1086730620745463,-0.1041558861771998,-0.04801717589734647,5.0<= M < 5.5,50<= R < 100,,0.0,0.8970236406108898,s2,0.0046965886279306,0.004843053374108,0.0051677452334352,0.0065294484536187,0.0074059848093781,0.0088531703465851,0.0191426433231396,0.0108666609378185,0.006481786980632,0.0049519455433231,0.0028675202191641,0.0032019920479102,0.0024805040815494,0.0015051473302752,0.0007422507268093,0.0003655182701325,0.0001646557400611,7.123597145769623e-05,4.960642405708461e-05,3.748512640163099e-05,2.015345769622833e-05,1.82517869520897e-05
274,CO_20070716225823,50,7.16,-72.177,30.5999999999999,5.2141,RNAC_43,CBUC1,50,7.072,-73.074,0,0.18,3.24960540341275,2,98.40294006,100.7388292,103.6712115,1.6,0.0,0,-0.4777730620745463,-0.0746,-0.4031730620745463,-0.2149248088298886,-0.2628482532446577,5.0<= M < 5.5,100<= R < 150,,0.0,0.6681964498527643,s2,0.0033047020672782,0.0033570916666666,0.0033848327889908,0.0041356616238532,0.0050614415412844,0.008634915786952,0.0128999158511722,0.0065354592782874,0.0071185944209989,0.0048443315993883,0.0027098604831804,0.0018660374974515,0.0009149719378185,0.000700149227319,0.0002892499836901,,,,,,,
276,CO_20080524192044,53,4.374,-73.708,14.6999999999999,5.8671,RNAC_43,CBUC1,50,7.072,-73.074,0,0.18,3.24960540341275,2,308.1688712,307.8914142,308.8206875,1.803223261580075,0.0,0,-0.6038730620745463,-0.0735,-0.5303730620745463,-0.10375249495187,-0.5001205671226763,5.5<= M < 6.0,,,0.0,0.5883854244418257,s2,0.0008337701100917,0.0008360863588175,0.0008435349745158,0.0008606288297655,0.0008761152986748,0.0009494051630988,0.0014084894689092,0.0019659557991845,0.0020692122895005,0.0020612911651376,0.0019824141712538,0.0017126838154943,0.0014572491549439,0.0008903203649337,0.0007377998817533,,,,,,,
302,CO_20000117122008,23,6.721,-71.998,43.3,5.5532,RNAC_53,CBUIS,58,7.1415,-73.119,0,0.1,1.61547904942801,2,130.4732095,134.437047,138.2155803,1.6,0.0,0,-0.3237272154552411,-0.3964,0.07267278454475884,-0.3342649656357777,0.01053775018053654,5.5<= M < 6.0,100<= R < 150,,0.0,1.075378598840279,s2,0.0032354620336391,0.0038489070968399,0.003642465335372,0.0040716239113149,0.0041381945423037,0.0047630784984709,0.0073553897033639,0.0085432223669724,0.0093281263802242,0.0078556150988786,0.0067089573231396,0.0072279929571865,0.0043299248277268,0.0053977766727828,0.0024804147981651,,,,,,,
306,CO_20070620190407,49,7.117,-72.221,24.3,5.1923,RNAC_53,CBUIS,58,7.1415,-73.119,0,0.1,1.61547904942801,2,98.29206514,98.89918604,101.8372126,6.928206460552524,0.0,0,0.7928727845447588,-0.0435,0.8363727845447588,-0.1041558861771998,0.8970286707219587,5.0<= M < 5.5,50<= R < 100,,0.0,2.307980234139313,s2,0.0088623893730886,0.0098735553639143,0.0092088774209989,0.0106708967380224,0.013120564169215,0.0138618072477064,0.020777006972477,0.0168806761060142,0.0221028524362895,0.022859260285423,0.0157816223445463,0.0101673006768603,0.0083423094413863,0.0064404157043832,0.0020735114525993,0.0008913274882772,0.0005044119683995,0.0004417874159021,0.0004096315861365,0.0003476357604485,,
307,CO_20070716225823,50,7.16,-72.177,30.5999999999999,5.2141,RNAC_53,CBUIS,58,7.1415,-73.119,0,0.1,1.61547904942801,2,102.7904137,104.968626,107.8315653,7.192304234469119,0.0,0,0.2160727845447589,-0.0746,0.2906727845447589,-0.2149248088298886,0.4309975933746474,5.0<= M < 5.5,100<= R < 150,,0.0,1.337326918312078,s2,0.0048988247991845,0.0056025451131498,0.0056453808970438,0.006253903088685,0.0080567286615698,0.00895068662895,0.0132917646279306,0.0117800828542303,0.0163732983893985,0.0168428236391437,0.0068460992935779,0.0056829238399592,0.0036711846768603,0.0048381578868501,0.0021413881702344,0.0007987764678899,0.0004043875331294,0.0003344102640163,0.0003738410795107,0.0003532222782874,,
330,CO_20080524192044,53,4.374,-73.708,14.6999999999999,5.8671,RNAC_65,CCALA,64,4.509,-75.6276,1,0.16,2.21326314149803,2,213.3220148,207.7731531,214.3345457,3.262642740619902,29.9550223822574,1,-0.1830468342896386,-0.0735,-0.1095468342896386,-0.10375249495187,-0.07929433933776867,5.5<= M < 6.0,200<= R < 250,25.0,14.04216175735154,0.8962401886065853,s2,0.0020231755657492,0.0020546043272171,0.0021020695056065,0.0023978265973496,0.0029450456666666,0.0042673687400611,0.0064507254271151,0.0054578399174311,0.0043903222874617,0.0035291154831804,0.0020305437889908,0.0023108644413863,0.0023024597604485,0.0012043145331294,0.0007676775881753,0.0003200435616717,0.0001594216228338,,,,,
334,CO_20100729193445,64,3.907,-75.097,33.1,5.0567,RNAC_65,CCALA,64,4.509,-75.6276,1,0.16,2.21326314149803,2,90.09661548,95.06035939,97.12679411,1.6,0.0,0,1.216453165710361,0.5211,0.6953531657103613,0.4637739352885272,0.7526792304218343,5.0<= M < 5.5,50<= R < 100,,0.0,2.00441684025167,s2,0.0147255900203873,0.0149297811213047,0.0152680301834862,0.0190327319673802,0.0288593475840978,0.0478573326809378,0.0419095033231396,0.0263673100509684,0.0107881784097859,0.009514404022426,0.005112889717635,0.0032872939745158,0.0015321291936799,0.0006807166330275,0.0003225454077471,,,,,,,
337,CO_20140105033638,84,4.609,-76.6867,32.7999999999999,5.5045,RNAC_65,CCALA,64,4.509,-75.6276,0,0.16,2.21326314149803,2,117.6535658,121.0759238,123.4535835,2.349279064986932,0.0,0,0.09415316571036134,-0.1887,0.2828531657103613,-0.3002000301742843,0.3943531958846457,5.5<= M < 6.0,100<= R < 150,,0.0,1.326910311579144,s2,0.0055616254199796,0.0056512196218144,0.0058302789480122,0.006463030296636,0.0082125587655453,0.0125035477777777,0.0203978037716615,0.0111937739551478,0.01071710235474,0.0067795750438328,0.0067303022395514,0.0035779769643221,0.0021822977838939,0.0008456080509683,0.000500515501529,0.0002766615677879,,,,,,
358,CO_19950119150505,4,5.046,-72.939,17.0,6.4996,RNAC_72,CCHIN,70,4.5688,-73.7054,0,0.34,1.79023480818101,1,102.8948465,90.52835132,105.7936427,3.29557157569516,0.0,0,-0.5867264284769654,0.2872,-0.8739264284769654,0.07860341409672267,-0.6653298425736881,6.0<= M < 6.5,50<= R < 100,,0.0,0.4173097911862329,s1,0.0090858787981651,0.0094361917645259,0.0094216555657492,0.0104860772477064,0.0121509537512742,0.0128707893170234,0.013004703853211,0.0164304463710499,0.0205299151681957,0.0246779355045871,0.0267849289602446,0.0166183873904179,0.0125575218960244,0.0095134999347604,0.0107610866360856,0.0082605421997961,0.0036125119092762,,,,,
359,CO_19950120135924,5,5.166,-72.94,54.1,5.1646,RNAC_72,CCHIN,70,4.5688,-73.7054,0,0.34,1.79023480818101,1,106.188424,118.9487327,120.8402918,1.6,0.0,0,-1.030026428476966,-0.0697,-0.9603264284769655,-0.1133557186677453,-0.9166707098092203,5.0<= M < 5.5,100<= R < 150,,0.0,0.3827679192309639,s1,0.0011219335066258,0.0012712959429153,0.0013971807094801,0.0016368652579001,0.0020989128572884,0.0023041366809378,0.002768976266055,0.0027228282456676,0.0025617196024464,0.0030376664097859,0.0040787546850152,0.0021867589826707,0.0014510558735983,0.0007727276697247,0.0003232732813455,,,,,,,
360,CO_19950122104129,6,5.114,-72.954,21.7,5.6455,RNAC_72,CCHIN,70,4.5688,-73.7054,0,0.34,1.79023480818101,1,103.4437622,100.6982164,106.7748834,1.798642025270921,0.0,0,-1.277526428476965,-0.2629,-1.014626428476965,-0.2722727505363311,-1.005253677940634,5.5<= M < 6.0,100<= R < 150,,0.0,0.3625378383509628,s1,0.0015366975433231,0.0016120327125382,0.0019223907696228,0.0022334694260958,0.0024457773465851,0.0030730401600407,0.0028321171641182,0.0025413070152905,0.0033311789796126,0.003749457980632,0.0035970044301732,0.0021804291916411,0.0020866180244648,0.0032501054994903,0.0014413172385321,,,,,,,
365,CO_20100729193445,64,3.907,-75.097,33.1,5.0567,RNAC_72,CCHIN,70,4.5688,-73.7054,0,0.34,1.79023480818101,1,170.5076121,171.8463108,174.5341566,8.57449088960343,0.0,0,-0.3436264284769655,0.5211,-0.8647264284769655,0.4637739352885272,-0.8074003637654926,5.0<= M < 5.5,150<= R < 200,,0.0,0.4211667560993256,s1,0.0008597113618756,0.0008668868786952,0.0008702675392456,0.0009966311100917,0.0011287525963302,0.00174750990316,0.0017005503374108,0.001715557540265,0.0027270981712538,0.0036238386136595,0.0020389125372069,0.0019098388399592,0.0004851557553516,0.0002730393506625,0.00013329780632,0.000108725343527,6.197203261977575e-05,3.051263200815494e-05,1.845086136595311e-05,1.068260958205912e-05,8.191336391437309e-06,
370,CO_20140105033638,84,4.609,-76.6867,32.7999999999999,5.5045,RNAC_332,VIL,242,4.1111,-73.6934,1,1.0,6.1960647683681,5,336.1878564,335.8454146,338.1842939,1.6,21.85206607568979,1,-0.5251268828251116,-0.1887,-0.3364268828251116,-0.3002000301742843,-0.2249268526508272,5.5<= M < 6.0,,0.0,6.499956991215639,0.7143181105890002,s5,0.0009129346146788,0.0009148871202854,0.0009177865565749,0.0009286672803261,0.0009718344505606,0.0009639446065239,0.0010931340662589,0.0011898440703363,0.0013139336544342,0.0014579899429153,0.0024795221539245,0.0031260872140672,0.0033918011610601,0.001961464814475,0.0004006605259938,,,,,,,
371,CO_20140109125017,85,3.017,-75.9317,15.3999999999999,5.0104,RNAC_332,VIL,242,4.1111,-73.6934,0,1.0,6.1960647683681,5,276.5151886,274.2157217,277.1067388,7.085916740478299,0.4466089664168367,1,0.8554731171748884,0.21,0.6454731171748884,0.209970453577446,0.6455026635974423,5.0<= M < 5.5,250<= R < 300,0.0,0.1615133579743029,1.906888997822167,s5,0.0027067433924566,0.0027173882262996,0.0027428128583078,0.0027427031651376,0.0030298890713557,0.0032547754271151,0.0039129649041794,0.0056056086656472,0.0068146384933741,0.0066589867747196,0.0087531449306829,0.0070492007308868,0.0061310361447502,0.00694637262895,0.0017523500061162,0.0007141579571865,0.0002560209673802,0.0001225289174311,7.714889806320082e-05,5.545793883792049e-05,,
373,CO_20140217094136,87,6.5355,-71.7051,41.1,5.3235,RNAC_332,VIL,242,4.1111,-73.6934,0,1.0,6.1960647683681,5,346.1644393,346.7947572,348.8901878,1.608913380125897,0.0,0,0.4085731171748884,0.2625,0.1460731171748884,-0.004158254861956217,0.4127313720368446,5.0<= M < 5.5,,,0.0,1.157280802060189,s5,0.0019794177614678,0.0020168723710499,0.0019976108715596,0.002093336825688,0.0024415220152905,0.0028962477492354,0.0051034444505606,0.0062083620366972,0.00563282253211,0.0047488424403669,0.0068027343170234,0.0043591497237512,0.0023163995504587,0.002363736296636,0.0006180630193679,,,,,,,
384,CO_20151128105911,109,3.89,-71.17,15.4,4.8266,RNAC_332,VIL,242,4.1111,-73.6934,0,1.0,6.1960647683681,5,281.1213162,280.2423628,281.6841013,1.6,0.0,0,0.7346731171748884,0.3182,0.4164731171748884,0.3737840727102811,0.3608890444646072,4.5<= M < 5.0,250<= R < 300,,0.0,1.516603230194903,s5,0.0017544410183486,0.0017652807808358,0.0017818062293577,0.0018604842915392,0.0020926894597349,0.0032748971987767,0.0035973866085626,0.0061680289785932,0.0057908607237512,0.0065028395249745,0.0056794565891946,0.0058444240326197,0.0026250919306829,0.0019771681661569,0.0004339694179408,,,,,,,
389,CO_20130516162918,79,12.036,-73.46,33.4,4.7784,RNAC_76,CCODA,72,9.935,-73.444,0,0.16,1.63159056071597,1,233.1064043,234.4471229,235.6612419,1.6,0.0,0,-0.9801717268518092,-0.3881,-0.5920717268518092,-0.3274775646333185,-0.6526941622184907,4.5<= M < 5.0,200<= R < 250,,0.0,0.5531800587937548,s1,0.0001677225035677,0.0001747655494393,0.000197501335372,0.0003385290713557,0.0004140178409785,0.0004980681049949,0.0004258740937818,0.0004499437614678,0.0004640271478083,0.0004900763251783,0.0003628621804281,0.0001911965779816,0.0001221342619775,7.707582466870541e-05,4.035723445463813e-05,,,,,,,
391,CO_20130825233555,82,7.644,-74.999,24.6999999999999,4.8747,RNAC_76,CCODA,72,9.935,-73.444,0,0.16,1.63159056071597,1,307.2420578,306.4246226,308.3468334,1.813236627379873,0.0,0,0.07652827314819088,-0.0116,0.08812827314819088,-0.3128799031506486,0.3894081762988394,4.5<= M < 5.0,,,0.0,1.092128203766568,s1,0.000281131296636,0.0002825535474006,0.0002850717594291,0.0002929365749235,0.0003248706340468,0.0003878904475025,0.0005865721661569,0.0011135026585117,0.0007489489704383,0.0006918223098878,0.0007734662599388,0.0008034405993883,0.0004265247319062,0.0003410780795107,0.0001084897329255,,,,,,,
403,CO_19990125181918,20,4.445,-75.659,17.0,6.1355,RNAC_77,CCOLO,73,3.3776,-74.8012,1,0.32,2.95844350561884,3,151.06253,145.5010682,152.8548213,1.6,0.0,0,0.2371227913657399,-0.0419,0.2790227913657399,-0.0906508326576597,0.3277736240233996,6.0<= M < 6.5,100<= R < 150,,0.0,1.321837470007458,s3,0.0151532398165137,0.0152831945259938,0.015492102640163,0.0163336194699286,0.0189781211518858,0.0279717448827726,0.0350359693170234,0.0310644319367991,0.0497925242915392,0.0692345617635066,0.0336269550764526,0.020352217512742,0.0140410175840978,0.0120506088481141,0.0059890637115188,,,,,,,
404,CO_20140109125017,85,3.017,-75.9317,15.3999999999999,5.0104,RNAC_77,CCOLO,73,3.3776,-74.8012,0,0.32,2.95844350561884,3,131.6504709,130.2623866,132.8473981,2.364765001477978,0.4714463223129882,1,0.8642227913657399,0.21,0.6542227913657399,0.209970453577446,0.6542523377882938,5.0<= M < 5.5,100<= R < 150,0.0,0.3581045469036664,1.923646861283379,s3,0.0081241898083588,0.0081366537879714,0.0082025908552497,0.0082526878899082,0.0094942501447502,0.0130280645463812,0.0170080508766564,0.015746320254842,0.0202324078389398,0.0326348832415902,0.0246814698267074,0.0136634496636085,0.0040869330509684,0.0021979082405708,0.0007931379734964,0.0004010130795107,,,,,,
410,CO_20070306130508,46,2.088,-76.542,15.0,5.1816,RNAC_176,CRU,140,1.5678,-76.952,0,0.52,3.49032415494454,4,72.44449442,73.2737399,74.94120952,5.430355688297583,47.59543563655576,1,-0.2893449761859332,-0.4272,0.1378550238140668,-0.1992270081133694,-0.09011796807256386,5.0<= M < 5.5,50<= R < 100,25.0,65.69917564835117,1.147809133220902,s4,0.0066365418623853,0.006772264404689,0.0070112823088685,0.0079940905127421,0.0123897082364933,0.0144148281651376,0.0134322666972477,0.0259680116106014,0.014330420030581,0.0150678481651376,0.0108393722935779,0.0082627188379204,0.0040825879755351,0.0019020876207951,0.0007878502915392,0.0004369509388379,0.0002304596055045,0.0001333487604485,9.22724740061162e-05,,,
436,CO_20070716225823,50,7.16,-72.177,30.5999999999999,5.2141,RNAC_81,CCUC2,76,7.8975,-72.4873,0,0.34,3.49304381788626,3,87.21610651,91.14571614,92.86342949,1.71939477303989,0.0,0,-0.6544956523832197,-0.0746,-0.5798956523832197,-0.2149248088298886,-0.4395708435533311,5.0<= M < 5.5,50<= R < 100,,0.0,0.559956793673904,s3,0.0051647863455657,0.0052997603537206,0.0056209055718654,0.0108556376452599,0.0110643256778797,0.0132580638022426,0.0141491256269113,0.0167143056065239,0.0114849191845056,0.0088680974994903,0.01031354872579,0.00884548762895,0.0043626950723751,0.002957188,0.0014933221090723,,,,,,,
441,CO_20140217094136,87,6.5355,-71.7051,41.1,5.3235,RNAC_81,CCUC2,76,7.8975,-72.4873,0,0.34,3.49304381788626,3,174.7792922,175.5308194,179.9283123,4.559703619264748,0.0,0,0.1690043476167803,0.2625,-0.09349565238321966,-0.004158254861956217,0.1731626024787366,5.0<= M < 5.5,150<= R < 200,,0.0,0.9107419769746935,s3,0.0049834218460754,0.0051737015005096,0.0052849371467889,0.0072959457838939,0.0126936360652395,0.0105233453211009,0.0127745603363914,0.0108091647706422,0.0107552700101936,0.0111122262895005,0.0060135808634046,0.0036808236513761,0.0023960665932721,0.0017170057573904,0.0012091185412844,0.0006225806452599,0.000332706404689,0.0001903657380224,,,,
442,CO_20150205042151,97,8.24,-72.14,5.0,5.2789,RNAC_81,CCUC2,76,7.8975,-72.4873,0,0.34,3.49304381788626,3,53.80254043,51.13796048,54.26418345,2.91332847778587,0.0,0,-0.7191956523832197,0.0559,-0.7750956523832196,0.1557216651187647,-0.8749173175019844,5.0<= M < 5.5,50<= R < 100,,0.0,0.4606597156918644,s3,0.0096549555066258,0.0100440579734964,0.0108959744648318,0.0153880653618756,0.0333436801223241,0.0224571030377166,0.0267862529561671,0.0229484056472986,0.0130807062283384,0.0086926815423037,0.0059942889949031,0.0077097521406727,0.0043187342436289,0.0029153914536187,0.00250554762895,0.0014191091264016,,,,,,
450,CO_20070620190407,49,7.117,-72.221,24.3,5.1923,RNAC_82,CCUC3,77,7.8711,-72.5044,0,0.32,2.39218656704706,3,88.05204979,90.58404028,91.82754559,1.6,0.0,0,-0.7040003534781731,-0.0435,-0.6605003534781732,-0.1041558861771998,-0.5998444673009733,5.0<= M < 5.5,50<= R < 100,,0.0,0.5165927908157956,s3,0.0035354406921508,0.0035733788705402,0.0036391632558613,0.0044792914770642,0.0058246632395514,0.0066732083985728,0.008915952814475,0.0100377912364933,0.0085096989215086,0.0069733116778797,0.0113886855351681,0.0074394464036697,0.0035942985484199,0.0028727648593272,0.0014626643832823,,,,,,,
451,CO_20070716225823,50,7.16,-72.177,30.5999999999999,5.2141,RNAC_82,CCUC3,77,7.8711,-72.5044,0,0.32,2.39218656704706,3,85.26079329,89.4460093,91.07125858,1.6,0.0,0,-0.1511003534781732,-0.0746,-0.07650035347817323,-0.2149248088298886,0.06382445535171533,5.0<= M < 5.5,50<= R < 100,,0.0,0.9263525868433441,s3,0.0067671606187563,0.0068130708369011,0.0068833056585117,0.0071565605912334,0.009878638049949,0.0120109269317023,0.0224039056371049,0.0258491411314984,0.0161966199898063,0.0185334150356778,0.0132094365341488,0.0117333561264016,0.006333340895005,0.0036077299215086,0.0010650241946992,,,,,,,
474,CO_20140109125017,85,3.017,-75.9317,15.3999999999999,5.0104,RNAC_217,CUFI,172,1.226,-77.345,1,0.38,1.58966427313576,1,253.5987913,251.8092262,254.4373192,27.02702702702702,96.42093176556443,1,-0.7462224360962408,0.21,-0.9562224360962408,0.209970453577446,-0.9561928896736869,5.0<= M < 5.5,250<= R < 300,75.0,38.02105336200174,0.3843420237020977,s1,0.0001281877420998,0.000128024617737,0.0001312887726809,0.0001451076656472,0.0001652691243628,0.0002366392395514,0.0003162617726809,0.0004727154291539,0.0006108587390417,0.0002923204424057,0.0003195204525993,0.0002694520214067,0.0002333480265035,0.000105041698267,7.72308878695209e-05,5.647589398572885e-05,3.621164322120285e-05,4.13007125382263e-05,2.694550458715596e-05,1.430924159021407e-05,8.940164118246687e-06,6.167512742099898e-06
479,CO_20141020193321,93,0.7502,-77.9307,3.1,5.6074,RNAC_217,CUFI,172,1.226,-77.345,0,0.38,1.58966427313576,1,83.84509266,84.15982813,84.43209736,1.6,64.90275134790126,1,-1.860122436096241,-0.6886,-1.171522436096241,-0.6709665309519168,-1.189155905144324,5.5<= M < 6.0,50<= R < 100,50.0,77.40793085063216,0.3098947869346178,s1,0.0006374558216106,0.0006431997217125,0.0006516668134556,0.000684036227319,0.0008409536901121,0.0011968153598369,0.0012126164617737,0.0014301933690112,0.0013216885127421,0.0011424871243628,0.0010920274505606,0.0008589374209989,0.0010578780387359,0.0016179230662589,0.0014645451987767,,,,,,,
510,CO_19990125181918,20,4.445,-75.659,17.0,6.1355,RNAC_83,CDAGU,78,3.657,-76.708,0,0.15,1.73428122187268,1,144.1183514,140.805107,146.0254438,13.55932203389831,0.0,0,-0.427586276672355,-0.0419,-0.385686276672355,-0.0906508326576597,-0.3369354440146953,6.0<= M < 6.5,100<= R < 150,,0.0,0.6799838190074693,s1,0.0038609096636085,0.0038872941651376,0.0039686210448521,0.004252857188583,0.0054916513261977,0.0087687271549439,0.0124108648827726,0.0151796908970438,0.0109956034556574,0.0083793687808358,0.0065732463904179,0.0055170879551478,0.0034210495626911,0.0029591552823649,0.0025423582283384,0.0011176168817533,0.0010847709235474,0.0005793372262996,0.000340143119266,0.0002789275290519,0.0002102654525993,0.0001416325535168
520,CO_20140105033638,84,4.609,-76.6867,32.7999999999999,5.5045,RNAC_83,CDAGU,78,3.657,-76.708,0,0.15,1.73428122187268,1,105.7437029,107.5838034,111.8895916,2.399520095980804,0.0,0,0.192813723327645,-0.1887,0.381513723327645,-0.3002000301742843,0.4930137535019293,5.5<= M < 6.0,100<= R < 150,,0.0,1.46449975988352,s1,0.0056290595993883,0.005719332343527,0.0064194132721712,0.0075909617135575,0.0088719349520897,0.0150416589500509,0.0202339620489296,0.0213302166768603,0.0107235419775739,0.0083863176381243,0.0047323890723751,0.0043339480917431,0.0032714891855249,0.0022755215616717,0.0005177758134556,0.0004230209887869,,,,,,
